bidder_id,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
50dd191676497345cc95d8b9f7284a7371z5s,1,phone28,1,za,1.0,-0.009888995401099672,sporting goods,1,236.231.188.254,1,vasstdc27m7nks3,1
5106dcca581b63cf2226110a9048ee4846sxb,1,phone1877,1,in,1.0,1.276883182459969,home goods,1,246.118.118.8,1,vasstdc27m7nks3,1
510f33a3c0a290a0e43d2576d928a4abxieo3,1,phone33,1,ng,1.0,-1.0319201674438487,mobile,1,203.173.117.223,1,unf1majfguhrxfq,1
5114111892d49b59415284dcf19ceebconhvq,1,phone4,1,in,1.0,0.2214166906860128,jewelry,1,193.71.201.32,1,vasstdc27m7nks3,1
511a640e38bf03022300f5503cceb2cd3f361,127,phone62,15,sg,127.0,-0.7567654015515505,computers,127,113.217.213.15,88,e9xnzd73f7t27xa,37
518e9fb1055de6532ed2df6d03fb78feus5s0,44,phone469,18,th,35.0,1.3407344326447845,mobile,44,248.121.26.197,10,vasstdc27m7nks3,44
519c0f3b989c8e1781e0910f685980ce15wzr,3,phone263,1,sa,2.0,0.032572018270447645,jewelry,3,171.109.176.98,1,gkkarxmjkjbdyb2,3
51cf4dc8898554aedd8572f97a95ef5cpi3ct,254,phone31,28,za,214.0,1.2818101920149854,home goods,254,149.247.222.82,47,1303r009pj1zlh9,89
51d2e1b98b7a1e42b939637dc6e11381zu201,164,phone35,17,in,54.0,1.308539789104364,mobile,164,168.95.141.156,4,vasstdc27m7nks3,161
5201935b289665a197e38f747882948fjt867,5,phone150,2,id,5.0,-0.8150798230562243,office equipment,5,0.71.166.169,1,0k3pqefhtk4zt34,1
520b616c26fc47935f6bcd5ec063eaa7w15t8,4,phone23,2,au,1.0,-0.4403830054266673,jewelry,4,144.239.65.43,1,vasstdc27m7nks3,2
52c441804b89bc20e4c8dd625bf163f27o2zb,1,phone439,1,th,1.0,1.256178356711241,sporting goods,1,180.50.123.123,1,vasstdc27m7nks3,1
52d8066e28f168e5bee769559ead307e1go7e,5189,phone65,380,ng,1984.0,1.3221758298007475,mobile,5189,68.171.95.214,1255,hzsvpefhf94rnlb,530
531d4a209ec0cf76c9337b42fb1c3d9c9tcuv,3,phone344,2,in,3.0,1.358305341943473,jewelry,3,95.51.199.60,2,aivg94z0hoiv4fl,2
5324221d38a79636bc4560cbcf2d75c4gimrm,22,phone1004,10,id,14.0,1.305824088194145,sporting goods,22,113.224.119.86,2,vasstdc27m7nks3,18
5354c02817e47f28e60e44a40ca5e48dll4sz,181,phone55,32,id,150.0,-1.1149154110995636,mobile,181,246.142.185.135,150,vasstdc27m7nks3,181
535ed161b4c9960a71ccd53128df4766ddyq6,2595,phone224,2595,us,2595.0,-1.170316727591542,mobile,2595,10.69.195.142,2595,vasstdc27m7nks3,2595
53691811bd992911edb9f5f64f49d8f5luk1f,1,phone262,1,sa,1.0,-0.002472386235787413,mobile,1,195.33.250.217,1,dwcsdvhj0p9j654,1
537f38e5fcf2656968e0a1752dd494ba8z1jc,3,phone25,1,in,2.0,1.2319563072829263,mobile,3,102.192.72.140,1,vasstdc27m7nks3,2
53856dce9187b16f2cf5e4e58f5d0397h7tz6,1,phone128,1,ru,1.0,-1.0759462088088745,mobile,1,132.149.53.208,1,vasstdc27m7nks3,1
53d9e7fa087a0dab6a472bfbfb694622jv072,2,phone150,1,ae,1.0,-0.5556335772764666,jewelry,2,198.145.134.80,1,nmrt0i9zxalds1f,1
53e2d855e008a5c2f79b4b848d467b86nofo3,1,phone3937,1,ng,1.0,0.08530033454511272,sporting goods,1,225.236.81.16,1,vasstdc27m7nks3,1
53f61a2f33e8b07e49da643af49884782vzdu,2,phone121,1,za,2.0,-0.5758332485329682,home goods,2,101.172.68.99,1,bekrzdibr8qnv9i,1
54379b25f1f35d9df78da9cd774cef74u5wt9,24,phone237,2,pl,21.0,-0.1331685114412008,sporting goods,24,0.202.2.91,1,flm7768ftuja9xn,19
54957cfd12ec8c64918b6200ea25d27fsc9hx,25,phone101,7,za,25.0,-0.7286439943899814,jewelry,25,83.70.42.69,5,vasstdc27m7nks3,7
54e279a4e162af7fc55d640aa62d0cbc9hxil,2441,phone4,294,in,1612.0,1.317706083579324,mobile,2441,213.225.77.188,100,vasstdc27m7nks3,986
55453d252a225f3b046c094a7aa330a80dr96,1,phone417,1,id,1.0,-1.0491494902341816,mobile,1,67.126.6.180,1,582ytrjqbsvaicr,1
557f06b312e040ed3cd7dd2a011cb83avyut1,1887,phone4,234,br,521.0,-0.6911542827674675,home goods,1887,13.238.190.182,53,vasstdc27m7nks3,468
559bccfe60c7193963f09388fb681ea65k7dp,9,phone28,3,za,5.0,1.3086157404901242,sporting goods,9,248.121.26.197,3,vasstdc27m7nks3,9
55abcd1b00c6b5b54633fc7e98f0110bwoy3v,1818,phone4,407,uk,268.0,1.3265734442848847,sporting goods,1818,63.86.134.128,89,vasstdc27m7nks3,656
55b39a51c925bfb42fb812ebc5fe318emsjjf,477,phone252,30,in,427.0,1.307851471455889,home goods,477,201.97.24.208,15,vasstdc27m7nks3,21
55d0b2506cef6464d799879b65c6ba29hjcv3,290,phone640,78,th,114.0,-0.42080392961021856,mobile,290,15.23.6.246,12,vasstdc27m7nks3,289
55d9cdc3af85efe87b2a6f22a2cea96ezy2ax,4,phone2356,1,us,3.0,1.3403068559372184,mobile,4,17.66.72.59,1,vasstdc27m7nks3,4
5640f30464bb5a7bc6e98fd2873fc25dh78hp,1,phone65,1,cn,1.0,-0.9925401455911035,home goods,1,14.62.86.149,1,vasstdc27m7nks3,1
5686520af5a4215a239418fec906f88e4she5,8,phone101,1,in,4.0,1.2776835944960923,mobile,8,14.179.250.176,1,vasstdc27m7nks3,2
56b55e6ab49a4cbe7c76a2bbca804089pjq0g,953,phone3,51,us,210.0,1.3176453507789632,jewelry,953,198.239.206.208,12,b74pnur158pj7nc,117
56cfe8b0d574e1df3f823c2cf32226eff52uw,9,phone125,2,id,2.0,1.345740173272228,jewelry,9,146.238.232.140,1,9tajjs5ifyuvz0a,2
570910327f5584ea1ccba92634d89832lo1zc,1,phone671,1,pk,1.0,0.1644819244176142,home goods,1,21.100.85.100,1,hx01j1696zmm02b,1
5720c8d7bc15b94037cd75ff9496a35evugeo,1172,phone4,429,id,1131.0,-0.3894116429847069,mobile,1172,188.211.116.106,45,vasstdc27m7nks3,590
572c9964ca41ed055830845993fdab29p4f03,198,phone3,18,in,39.0,-0.400332996833564,sporting goods,198,11.106.3.202,4,vasstdc27m7nks3,27
573cf43253a18821e50dfae941ac287ceymgo,4,phone110,1,my,2.0,0.08730067624351993,sporting goods,4,15.23.6.246,2,vasstdc27m7nks3,4
5771ce26e8b0fcbe7e90106955638b251qj2w,1,phone469,1,in,1.0,1.2416465288705048,sporting goods,1,58.202.224.88,1,vasstdc27m7nks3,1
577af9ccdc29dcacbbce0f36b7c1ff15btljp,1,phone65,1,ng,1.0,1.3008562426241983,mobile,1,109.230.0.241,1,8ov5tta1n1tm2oj,1
57c4421263d37c2cd2573cd7245a7a80h0mjf,219,phone4,18,in,151.0,1.3158054194130508,mobile,219,0.119.34.181,5,vasstdc27m7nks3,64
57db69e32163f3e486dc6ef7d615aa12usje6,2,phone258,1,in,2.0,-0.49351459419241817,jewelry,2,221.56.47.233,1,trzh3d2ggztoet5,1
57e1892d3d62d87c9ba5e8425a1958c0fn11u,1,phone28,1,my,1.0,-1.0647356841409956,sporting goods,1,235.114.191.82,1,vasstdc27m7nks3,1
5830a96593aff3e951919578f7374f09pqyc0,614,phone65,45,id,477.0,-1.0753050067140866,sporting goods,614,113.215.99.37,22,vasstdc27m7nks3,55
584d1d60d357a4ee1fd3b0a6a72de1dc4rodn,1,phone45,1,za,1.0,-1.0663577857810305,mobile,1,164.88.109.104,1,vasstdc27m7nks3,1
5850b68151cf0760e94acb39c4dfa02026k4u,10,phone256,3,in,8.0,1.29289012149587,home goods,10,233.108.140.83,3,c6hsu7b47jezxgf,3
585b938fd44968d0d59fcac453cfb3b8p8nti,3095,phone4,297,id,1555.0,-0.5244629602547523,sporting goods,3095,11.139.116.12,66,vasstdc27m7nks3,603
585e7c21b80baf2225224fe140cdb1a73ddrf,426,phone4,82,in,198.0,1.3074475501113336,home goods,426,213.225.77.188,15,vasstdc27m7nks3,202
58c2b44923882a8252963e78886adaefh7hnm,1,phone817,1,id,1.0,-1.2302541344537334,office equipment,1,30.137.211.8,1,ocleify8h966vo5,1
58c3300ea9095cf5e59e27abf2a905ce7tl6p,1,phone148,1,de,1.0,1.204448333853312,books and music,1,116.81.158.117,1,ielvuqemxfi3vi8,1
58f590a56f480589646d255d570b0877zcjw1,39,phone65,11,vn,29.0,-0.8444564894112973,sporting goods,39,152.32.30.140,3,vasstdc27m7nks3,30
591ef8d73236d150c32716359a61ff2auk6y6,6,phone41,3,in,4.0,-0.31381460321407384,mobile,6,146.168.252.77,3,6wqwl5ezvwdmntd,3
5920a92dc2b65e257061017a04eb5361tpa9b,641,phone55,193,id,429.0,1.2632486747784974,home goods,641,0.133.173.112,44,vasstdc27m7nks3,99
5948bcd0f773286ff7d5cde332c7ae6918jt6,303,phone25,25,id,217.0,-0.07598333203419089,sporting goods,303,72.178.91.174,7,vasstdc27m7nks3,65
5960fc711b544e2617d0f76360b69e2afds2b,1,phone8,1,in,1.0,0.06747323726153258,sporting goods,1,152.240.157.30,1,jqeafj2ojiz24mf,1
59ae36080fae26bccbbc31a4505b6fb3v3zjy,1,phone57,1,in,1.0,0.09827013858435653,jewelry,1,83.23.2.150,1,9wlkh4i2ykafczm,1
59cad1329d42bda3d678bae082bee7edgvt7q,2,phone138,1,in,1.0,1.3377860899626461,sporting goods,2,205.234.208.26,1,j31s4m0kzh6ctms,1
59d96b423ea3ed56611686300b681f3defm4n,71,phone4,7,id,22.0,1.3274115639308157,mobile,71,156.18.174.187,5,b6awg8438upbh6x,32
5a2aa4e8c227de4db26547fdc1f017cbxb62j,28,phone438,4,za,28.0,-0.23043820938917836,mobile,28,230.155.138.60,2,brv1baxxs21zj3z,16
5a6376f140f05274d6e0dc888cbeb89eukxkd,464,phone4,70,in,388.0,1.303564143297084,jewelry,464,22.136.132.3,9,vasstdc27m7nks3,135
5a823474f9fdaa129dea9fa690d51b62rgm7q,104,phone46,67,es,61.0,-0.8048740771307268,mobile,104,77.109.96.215,3,vasstdc27m7nks3,103
5aae3111e4fab04fa5067c740329a38d11361,55,phone20,7,in,24.0,1.3095831858584719,mobile,55,217.118.198.126,2,f39pnnu37upjfhj,13
5aeb71cdc92fe5d1c4a4e127d7ca7783gzje9,3,phone3,1,in,3.0,1.2944522788036958,office equipment,3,193.130.175.112,1,yjr5auf8hn0woiv,2
5b0665172160ea4015e79dfbcfa7ed86oe0mc,64,phone1654,50,it,62.0,1.1967459638232532,mobile,64,246.153.44.235,62,8ixr5haxnc1bsww,63
5b1bc916ca111874eda3bbe669957cb1d3mck,33,phone20,3,id,25.0,-0.6646767809296235,sporting goods,33,205.7.224.48,5,ehmbzagj06p69um,6
5b25a86acea5ff395bbd62399bb5cc9bb7h6i,17,phone4,9,id,14.0,-0.8187533355024122,jewelry,17,112.196.58.64,8,vasstdc27m7nks3,11
5b45b150b6b683a98b5bc19c4214f44cvzru7,2,phone179,1,in,2.0,-1.1041076956153015,sporting goods,2,171.109.176.98,1,vxirkgnn9jh0km9,2
5bb3c3ff71ef6560c7600c512128ffc8js7py,1,phone28,1,za,1.0,0.12530015943195602,sporting goods,1,0.224.137.149,1,vasstdc27m7nks3,1
5bbc8f66464ec2d962b0360d1d74bf67imj47,3,phone1429,3,br,1.0,1.3056774891654626,sporting goods,3,145.238.184.107,1,wzc98waigigagbs,3
5bd35d55d367d7a21d98bf6a19fc0dc1e5j9p,7,phone393,2,us,3.0,-0.6526587858381455,jewelry,7,236.112.112.150,2,n6hgky9c14x1xa6,3
5c28b04424e96267711d5af2db62e022tp36c,2429,phone4,176,in,821.0,-0.5222926802112784,mobile,2429,216.197.201.221,66,vasstdc27m7nks3,541
5c2b3f221cdf303df86ff1ffd7106fcco6pml,2273,phone16,263,in,923.0,1.318897379652158,mobile,2273,213.225.77.188,17,vasstdc27m7nks3,321
5c2d250afe88df6e4ca3ff08d991eb67s5erh,5,phone55,4,us,3.0,-0.4089119806907783,sporting goods,5,107.78.161.78,1,r52tzasgt43w38v,4
5c2e85ba72b9e9e16f77939fee7ffb5eivaqe,17,phone8,4,in,11.0,1.3018640189154567,mobile,17,158.82.244.184,3,b9z7b26xwft693h,6
5c32e357936f8977277d9b23d8f09f34v41wt,2,phone4,2,mx,2.0,-1.1492351640198266,mobile,2,131.120.55.36,1,vasstdc27m7nks3,2
5c5dbe70c2cb05d208c22d204146e1e9f3lvq,77,phone97,53,in,65.0,1.3494428811375376,mobile,77,197.198.95.123,9,vasstdc27m7nks3,5
5c725e840bcc103bb8d12c54ba9a0b37blxvw,3,phone25,1,id,2.0,0.17088154928311453,mobile,3,210.25.13.122,1,vasstdc27m7nks3,2
5ccc30558d4c218cbb4d36872fb82a03rjxgz,11,phone4,2,id,6.0,1.3417609671969801,sporting goods,11,176.172.149.161,2,vasstdc27m7nks3,2
5cdd665a22747394620c17b7753947b0xgzhw,32,phone8,7,in,30.0,1.3231292564110033,sporting goods,32,187.61.197.221,3,vasstdc27m7nks3,7
5d02346d70f11cd61d9fb955846ee9bdp5o6k,2,phone125,1,in,2.0,1.2616449393679332,sporting goods,2,249.208.106.93,1,s56sv7u1wt4xmsf,1
5d5816d216122786933fb74c459f35fc0vnac,28,phone101,3,ng,24.0,1.3095011217417099,mobile,28,240.131.223.173,5,e72ea6l6kpotmgv,5
5db8eed67a7b648d1f2173b665b79de2vwdlu,1,phone344,1,us,1.0,0.14738477287200596,home goods,1,192.90.163.158,1,9nfy0jf7ljas2x7,1
5dd3494b46f39f8c8783c25527b64dd8hp8ti,1,phone68,1,in,1.0,-1.0895628509095205,mobile,1,144.32.219.162,1,nr2qelsq2o3p59z,1
5dda8ade6b5d4065f3119a381516c227yoz8y,2831,phone4,282,in,895.0,-0.5600625548979198,sporting goods,2831,5.146.235.202,58,vasstdc27m7nks3,1092
5ddf9ae899e629acf3e78141a9712a05a4feq,654,phone65,50,in,567.0,1.3224816066136442,mobile,654,250.205.73.9,26,vasstdc27m7nks3,140
5de403f3d49221bfa7116570a4d572d8m19sh,1,phone101,1,ng,1.0,1.1922875780394853,mobile,1,209.80.85.101,1,vasstdc27m7nks3,1
5e3747785e44d85a41a74470c051e946x01dp,1,phone68,1,in,1.0,-1.1143189255691157,mobile,1,33.166.63.164,1,4t2e8jl2yafvvai,1
5e5d3410ca3605694b3c75b2274efd44c9vru,3,phone985,2,gh,2.0,-1.1276955900814445,mobile,3,182.119.114.86,2,bjtya5iu2ylbcmw,2
5e611461283a5c3e49b5bfbf9c33b7391ce3h,16,phone4,5,id,16.0,-0.5707021004746764,office equipment,16,216.249.254.85,2,vasstdc27m7nks3,11
5e8bf58291656ddd5fd2f71825565446aiopv,2210,phone28,401,mx,706.0,1.3010225282041725,sporting goods,2210,133.82.83.180,42,vasstdc27m7nks3,256
5e945cce4e72950e0930b2700e77fc8eq2abo,14,phone3,3,in,8.0,1.3168260764426853,mobile,14,144.229.5.14,2,b1tdcoax5z47jaq,12
5f529b5ee68b60482c5d0c56ee91f3c2cjrmx,2929,phone4,353,id,1526.0,1.3259681155824803,office equipment,2929,7.199.77.86,78,vasstdc27m7nks3,694
5f56908449455ee9670c7947614f7b4bxak3c,230,phone3,23,in,209.0,-0.4063129219735945,sporting goods,230,219.202.211.58,8,vasstdc27m7nks3,58
5f7767924aa92a8f01b44a7e09f00a4dgqk8e,166,phone4,32,in,61.0,-0.5697348412425863,office equipment,166,216.197.201.221,5,vasstdc27m7nks3,64
5fc9437841f1dbbe63a3a933c48472fcohutg,2,phone1083,1,id,2.0,1.2418878415218888,mobile,2,137.219.47.121,1,vasstdc27m7nks3,1
603d769a86a359a0d41118b47c0ab41fx7kz5,10,phone268,2,in,5.0,1.3136227833097687,mobile,10,100.25.75.105,1,vasstdc27m7nks3,5
60849c6d966f178808d94543173cb93dog4gt,14,phone99,2,in,11.0,1.3116097465919263,home goods,14,117.78.101.245,1,vasstdc27m7nks3,5
6086425310e05e77a53317490e8c1f3cxzf2r,373,phone59,22,ro,348.0,1.3323126847935882,home goods,373,116.42.36.155,81,vasstdc27m7nks3,144
608d9b68afb12c6c27da6c6565ffe8297wvco,1,phone344,1,in,1.0,1.247194717257869,sporting goods,1,154.143.154.6,1,k9zis477n0ougzk,1
60b8145bcfed7a5f2a23b596a8aff99cdzn4m,111,phone4,30,id,101.0,1.3264988623126281,sporting goods,111,10.41.20.216,3,vasstdc27m7nks3,63
60edf674563f85b227898f6af0386476efy45,5,phone110,1,id,3.0,1.2988828858882726,jewelry,5,150.248.104.106,1,u71pvcaoxjb02nb,2
61101089c1b34f409fc9b836a7f9cd163y22l,2,phone4,1,id,2.0,1.344119295440014,mobile,2,232.192.233.182,2,vasstdc27m7nks3,2
612d24dde60a1b42873ab7b50944c6dad3dcb,180,phone17,15,in,137.0,0.11474438307420735,mobile,180,28.70.57.32,8,e2wg691f4rg3xwu,49
6130cfe76ed3bd87c8f8dc6b2b2786dcp44xy,7,phone232,2,ke,5.0,1.3570742230620747,home goods,7,107.135.79.133,1,vasstdc27m7nks3,6
61337802cac534b7e7711793039782d6f1yy9,70,phone65,8,ng,70.0,1.3195004843371556,home goods,70,68.171.95.214,9,32pyifix9u87dpw,20
613c7d60152ebf06e3a7dd326ba03261mnn8u,104,phone159,7,in,59.0,1.3089975407166852,mobile,104,45.42.158.71,4,vasstdc27m7nks3,28
613fe9b896ce3801e40212b3c8a8053c1e8nj,234,phone4,13,id,176.0,-0.5744280304574024,jewelry,234,15.23.6.246,11,vasstdc27m7nks3,44
6182daa56cb0623719228c9e576b71fcpg8r8,3045,phone4,195,in,1181.0,-0.5366355509176943,jewelry,3045,114.238.112.178,265,vasstdc27m7nks3,993
61a4da78a5aa5bebcb3e9818a46771766gtq7,163,phone321,78,th,64.0,-0.2765976241460633,mobile,163,209.195.211.13,61,u92m01r5q9r3y30,75
61e4b6ad0fc268d42c330ec99fd8c939yb7t1,444,phone2,35,ro,429.0,-0.9467779020515247,sporting goods,444,198.229.236.59,78,vasstdc27m7nks3,320
622a477170c3e2215b7e3cdb06db93aezz6t7,22012,phone4,1381,in,5805.0,-0.49366067342584397,office equipment,22012,117.22.153.104,244,vasstdc27m7nks3,4827
624ae2fe9394700eae7a35806e4bafaeq9cty,65,phone4,8,in,28.0,-0.6406745818467006,books and music,65,37.95.134.218,6,yca1sepy63uxc2n,34
624f258b49e77713fc34034560f93fb3hu3jo,3,phone293,2,id,3.0,1.3366693096977,office equipment,3,19.186.111.152,1,vgbf6zjir47a9y8,2
6275d51c0324547faa8a87b499812268tl90r,54,phone46,39,id,40.0,-0.6699651528936029,computers,54,1.50.208.93,1,rkb345002sky9qz,3
628156f3bce703aa6bd275089c6c692499h1q,2010,phone150,144,in,721.0,-0.3592129265258743,mobile,2010,58.88.198.128,28,vasstdc27m7nks3,284
62ac0de5f8776ca1d189297bdea9a64cmewb9,2,phone2,1,id,2.0,1.3014515138742,jewelry,2,129.194.70.48,1,vasstdc27m7nks3,2
631f923b7bcf91f61a2e9f96520bd8c8vtl14,2413,phone65,299,in,471.0,1.320691331903547,auto parts,2413,240.131.223.173,118,vasstdc27m7nks3,863
6326299ca6a53277b2bcea07bd0b4ba8ktbqj,239,phone4,13,in,34.0,-0.6079486321767764,jewelry,239,144.239.65.43,9,vasstdc27m7nks3,61
63424f85cf53557fdb5dfc6a280af75epl45b,2,phone110,1,za,2.0,1.4219306099455498,mobile,2,112.118.200.189,1,vasstdc27m7nks3,2
6362c8d61774cfcb6ada7cea1be63678hxkfz,789,phone4,144,id,456.0,1.3154895251063312,jewelry,789,113.125.127.189,33,vasstdc27m7nks3,510
6393f55c093e04e6e608e1ee8be9c3e28omjd,18,phone118,2,pl,12.0,1.3035625267390245,sporting goods,18,237.88.130.183,3,lrux0fro0ubjwey,4
6394edfbd35aab54801518835e33ed50hcr5f,1,phone150,1,id,1.0,-1.2274104500970766,mobile,1,114.163.125.218,1,ivhyzgm5w5mdfq0,1
63c48b70d37dee5fcfb26f94107ba3b94d90p,41,phone28,29,th,20.0,-0.582462105357118,office equipment,41,233.123.111.236,6,zoqcaevjlrzre1e,26
63e3851eb5e1ee98df1065b333f6cb81mlby6,718,phone88,47,my,190.0,-0.41986676593756583,jewelry,718,37.126.98.150,39,h68d9i7850len5z,106
640f41f27c03aca0c45775eb918b666cnjsqv,1,phone646,1,us,1.0,0.2011133851580645,computers,1,163.38.247.0,1,hfjnfmj7yymux7h,1
6429ef4aebc7d1f4027b31a6e900d165nqvyz,128,phone125,10,in,55.0,1.308254171336617,mobile,128,200.220.157.12,5,e7t2okroheffz5g,82
644e284380171fa793695a91b6a12c28jcwku,60,phone4,10,in,45.0,1.3047878698832769,office equipment,60,95.51.199.60,4,vasstdc27m7nks3,18
64885ec89a54c64598b2d196e1fe2e351cd60,9,phone26,2,in,8.0,-0.2676203637823958,mobile,9,108.7.23.151,1,vasstdc27m7nks3,3
649b364bc466208e559858f0677b421dbnalw,78,phone4,18,vn,40.0,-0.5749990780148269,mobile,78,135.175.234.205,3,vasstdc27m7nks3,40
64a39f766b2e9d9471b104f0d0289740a9kdq,2,phone17,1,in,1.0,1.410307550786466,jewelry,2,3.162.234.192,1,bq2vzt0q3szocol,2
64abb8a286b2be97349e8b17abcce6d9rygza,29,phone4,7,in,11.0,-0.6317730014964928,mobile,29,11.139.116.12,1,vasstdc27m7nks3,10
64e802fa8e0c17ec2ba1b6425648b7cb7ndkn,680,phone65,37,in,195.0,1.316731801145722,home goods,680,113.125.127.189,8,126vi7q87kwk92l,348
64f6b099082e4fb2e8da7ba4ae9abdead2cej,2,phone36,1,in,2.0,0.14901288229593684,jewelry,2,103.50.199.187,1,vasstdc27m7nks3,2
651402deb28af3e3d1ab9a6b88314b591uuaz,7,phone11,2,cn,2.0,-0.560727391249398,mobile,7,124.48.92.209,2,t5g5l1oxjafy9rd,3
6531bde8d4decd9708ff4407ef95e887a26yi,1,phone159,1,id,1.0,-1.0461626203624128,mobile,1,97.215.78.163,1,c9kehd8owjxkqrd,1
6533b670e02ccf583288ba7c8f5fb1carmirt,425,phone46,224,za,287.0,1.337164404489634,sporting goods,425,8.116.0.253,85,7vg3jgl9ujjn415,28
65435e491aa69dd9d44d70a9aeb6e847oqlty,5,phone49,2,id,2.0,1.311741946445154,mobile,5,186.122.70.61,1,rzm49att99u0avl,2
655a95d80489d145052254616787cb84fwqid,2,phone36,1,in,1.0,1.2899866596899303,mobile,2,241.198.253.47,1,kk6v0oly0zqric7,1
655b88e646b94d0adb9e15e9f3b9c9a4lvcrz,341,phone28,41,nl,72.0,1.2814025040945705,sporting goods,341,133.82.83.180,16,vasstdc27m7nks3,75
65659f3fbf6207c570c4bb8ac64772e9umh95,1,phone11,1,gh,1.0,1.3491878624164821,mobile,1,121.99.12.117,1,2xuwk3zrevkgnq2,1
65996114740a63c9e0fde74bfb6725b1k9nuz,2,phone65,2,cn,2.0,-1.1989370591790383,mobile,2,152.213.149.189,1,vasstdc27m7nks3,2
65d3cc1725c4506fe02be3e2b24435bbbd6qf,1,phone4,1,id,1.0,1.2973376838815065,jewelry,1,208.96.223.131,1,vasstdc27m7nks3,1
65d8228c6c1e5b6042f397afed8a5c7cbo6x3,149,phone129,36,uk,37.0,1.3413580064276716,mobile,149,30.226.195.138,15,vasstdc27m7nks3,21
65f52b46edfc7fa64b9e74557a78e52c1it54,2,phone46,2,dz,2.0,0.1344389999681943,home goods,2,111.71.55.120,1,vasstdc27m7nks3,2
662b66b1227816c2f9017cadbc148381alne2,2,phone16,1,in,1.0,-0.5763454121063429,mobile,2,214.35.39.66,1,fk7x21unqmsx7mv,1
664adb319c2be43104b6565a8ff293dea0f01,8,phone4,4,id,8.0,-0.020089461408863325,books and music,8,115.47.140.180,1,vasstdc27m7nks3,6
66513f72be85596a527f9f653db3cb72cq4jg,6318,phone4,1455,in,4260.0,-0.5248670277188785,mobile,6318,57.101.190.69,391,vasstdc27m7nks3,2599
666e1e141862a646afaa2b71fc7d2c25r1b4h,14,phone236,3,us,9.0,1.2648558852731493,sporting goods,14,242.228.241.37,2,2xswxe5vjfazu3o,3
6679d668a393f336ba9d1cb6a154e03aifmkr,45,phone75,8,in,19.0,1.3055539513286178,books and music,45,124.18.137.116,5,vasstdc27m7nks3,17
668d393e858e8126275433046bbd35c6tywop,19988,phone4,3753,in,6924.0,1.3246795412126342,furniture,19988,213.225.77.188,357,vasstdc27m7nks3,10148
669c6a0e8aabbf0647e8ee6e150c47b18a4pu,252,phone46,135,th,109.0,1.3326013287909175,mobile,252,129.214.110.154,6,jnemh2qgwmn56m8,63
67083f257438b1b79cb09cfa601890855of77,10,phone297,2,in,6.0,-0.6979631834771272,mobile,10,46.94.100.63,2,lop2vettdhbkj1l,5
6713e820273f591bdff7d26a48ee30c5k4iii,73357,phone4,5080,in,25784.0,-0.651356157661226,jewelry,73357,115.92.38.21,1509,vasstdc27m7nks3,21689
671fb1e314a1f480ba9ad9b5a1cf6a91w1k2f,88,phone4,15,id,20.0,-0.3855875336150039,jewelry,88,161.21.61.96,3,vasstdc27m7nks3,27
673650167f432c009e9dcd062cd4e9fc2szln,26,phone33,9,id,14.0,1.290469284992688,mobile,26,137.122.156.187,5,vasstdc27m7nks3,17
67616fd2a1de5c46e32041354efa88ceahbhq,1007,phone46,374,ph,496.0,-0.1834780810023778,home goods,1007,183.226.24.127,23,vasstdc27m7nks3,993
6767cffbe2c0957492aa451560655be3hjd6s,95,phone46,51,au,95.0,1.4185791993436154,mobile,95,1.114.233.191,44,bn3afx8e85uqwyh,35
676ad0665c9bf74329ddc1f70ea48c16stnux,17,phone150,2,in,10.0,-0.568185516388856,home goods,17,5.146.235.202,2,s0mfvfqyx37p91t,8
679d60378d42ca9d3b8a28073fe14fc7bv4jh,455,phone3,39,in,280.0,-0.4514117038560891,sporting goods,455,236.63.15.129,7,vasstdc27m7nks3,47
679fe2a21415aa98a3cfb88abd0507edzjpsw,1,phone41,1,in,1.0,-1.1057297972553364,mobile,1,4.118.35.119,1,u6609rfo30obzye,1
67a1b129ca241c51d0abb5484f8eb3fct8o5c,10556,phone119,591,us,6658.0,1.3441972168784218,sporting goods,10556,46.66.9.142,40,vasstdc27m7nks3,10521
67ab503313f60aaba89f64e2ce3b459fvyahu,1,phone65,1,in,1.0,-1.1962100259588537,jewelry,1,212.83.148.211,1,vasstdc27m7nks3,1
67d245e38ee756947ed395fa099807fchxv99,8,phone143,2,tr,3.0,1.270350343331701,mobile,8,162.30.44.213,2,m4wach6dz5ny6wj,4
67d6466d7f4a32d294196b8c16ee0b03kn9tf,1,phone150,1,ae,1.0,1.391305431111173,jewelry,1,69.165.178.179,1,2i1o7yvlwhj92on,1
67fbdc4209a1566288acba904a2b5a7ee588g,4415,phone35,184,in,2157.0,1.3198823853837298,sporting goods,4415,213.225.77.188,40,vasstdc27m7nks3,4370
67fd1325fbe3cd75a110cc80b9df9708l0w52,234,phone3,44,in,203.0,1.3125953923643936,mobile,234,53.230.178.66,7,7p1odujbkko3nnw,52
681b4f9dca9e70441fca4a58c05b0f50skmir,2,phone720,2,ru,2.0,1.4220512662712608,books and music,2,138.93.226.153,1,vasstdc27m7nks3,2
683833b860c003e6c31c521c9cdb49a1kr6b4,1,phone65,1,cn,1.0,-1.2298175688271344,mobile,1,156.82.29.11,1,vasstdc27m7nks3,1
